id,tweetText,tweetURL,type,tweetAuthor,handle,replyCount,quoteCount,retweetCount,likeCount,views,bookmarkCount,createdAt,allMediaURL,videoURL
1835932949415412073,@XJournaLK @RajDuncan @elonmusk The battle against enemies of democracy must be fought on their own territory.,https://x.com/ylecun/status/1835932949415412073,tweet,Yann LeCun,@ylecun,26,2,3,73,7477,3,2024-09-17 12:14:59,,
1835931983630705052,"The dehumanization and scapegoating of immigrants is a prelude to their mistreatment. 
The word fascism is thrown around too much these days, but this is the very essence of fascism (black shirts, brown shirts, and all).",https://x.com/ylecun/status/1835931983630705052,tweet,Yann LeCun,@ylecun,225,28,424,3043,262922,191,2024-09-17 12:11:09,,
1835924252232405220,@RajDuncan @elonmusk Why do you follow me if it gives you pain?,https://x.com/ylecun/status/1835924252232405220,tweet,Yann LeCun,@ylecun,23,0,0,113,10336,1,2024-09-17 11:40:26,,
1835922394256441364,"EXCEPTIONNEL : Une #fuite de documents lève le voile sur le fonctionnement de la #nouvelle « #usine à #Trolls » du #Kremlin, la société Social Design Agency (SDA) d’Ilya #Gambashidze ⬇️ Un Thread 1/33 ⬇️ https://t.co/fIjvyCa7Jp",https://x.com/ylecun/status/1835922394256441364,retweet,David Colon,@Colon_David,0,0,716,0,2,0,2024-09-17 11:33:03,,
1835921695753879867,Signed.,https://x.com/ylecun/status/1835921695753879867,tweet,Yann LeCun,@ylecun,8,1,25,133,54586,11,2024-09-17 11:30:16,,
1835919400311878113,"@elonmusk You still have a lot to learn about social networks. 
Like how to run one.",https://x.com/ylecun/status/1835919400311878113,tweet,Yann LeCun,@ylecun,340,39,81,3015,198387,53,2024-09-17 11:21:09,,
1835883105745338731,@Marco20307855 [Citation needed],https://x.com/ylecun/status/1835883105745338731,tweet,Yann LeCun,@ylecun,3,0,0,3,300,0,2024-09-17 08:56:56,,
1835882751494336970,"@countdown2029 Looks like you can't read.
No need for you to follow me then.
Blocked.",https://x.com/ylecun/status/1835882751494336970,tweet,Yann LeCun,@ylecun,0,0,0,1,229,0,2024-09-17 08:55:31,,
1835882315584503858,"That's patently false.
There may be something you think of doing but don't do because you feel isolated.
Then, a leader tells you and others to do it.
You feel like you're part of a movement. 
You become part of a mob. 
You do something very stupid and illegal.
You end up in prison.
Examples? 
January 6th, 2021.",https://x.com/ylecun/status/1835882315584503858,tweet,Yann LeCun,@ylecun,3,0,0,4,280,0,2024-09-17 08:53:47,,
1835879954568888352,"@NTG980 You're losing, I'm not going anywhere, and you're going to my blocked list.
You are incompatible with my tweets.",https://x.com/ylecun/status/1835879954568888352,tweet,Yann LeCun,@ylecun,0,0,0,3,228,0,2024-09-17 08:44:24,,
1835878808546574738,@EricJWeibel You belong in my blocked list.,https://x.com/ylecun/status/1835878808546574738,tweet,Yann LeCun,@ylecun,0,0,0,3,213,0,2024-09-17 08:39:51,,
1835878183201075315,"@masood_anwar You make it sound like some sort of natural disaster.
But it's a deliberate action by Trump.",https://x.com/ylecun/status/1835878183201075315,tweet,Yann LeCun,@ylecun,1,0,0,2,243,0,2024-09-17 08:37:22,,
1835877629259284971,@echotoall [Citation needed],https://x.com/ylecun/status/1835877629259284971,tweet,Yann LeCun,@ylecun,1,0,0,1,260,0,2024-09-17 08:35:10,,
1835877466142912951,@nowhoknowyou And?,https://x.com/ylecun/status/1835877466142912951,tweet,Yann LeCun,@ylecun,1,0,0,0,264,0,2024-09-17 08:34:31,,
1835877268435898878,@cryptostonks13 I'm sure you can list countless examples of hate speech directed at ethnic groups by Democrats for political gain.,https://x.com/ylecun/status/1835877268435898878,tweet,Yann LeCun,@ylecun,2,1,0,1,272,0,2024-09-17 08:33:44,,
1835876035281224176,"@IKchmt6jSYhp5I8 The recent accusations directed at Haïtians by Trump &amp; Vance were obviously not true, as confirmed by the local authorities.
The damage does not need to be economic. It can be emotional.",https://x.com/ylecun/status/1835876035281224176,tweet,Yann LeCun,@ylecun,1,0,0,1,194,0,2024-09-17 08:28:50,,
1835802612157092142,"@jlagerros @pfau Indeed, you didn't get it at all.",https://x.com/ylecun/status/1835802612157092142,tweet,Yann LeCun,@ylecun,0,0,0,0,299,0,2024-09-17 03:37:04,,
1835779728202240276,@MiguelPastorF Their voters aren't receptive to the idea that scapegoating a particular category of people will solve any of their problems.,https://x.com/ylecun/status/1835779728202240276,tweet,Yann LeCun,@ylecun,1,0,1,6,383,0,2024-09-17 02:06:08,,
1835778219645010200,@darylbrice The two attempts were by Republicans.,https://x.com/ylecun/status/1835778219645010200,tweet,Yann LeCun,@ylecun,5,0,0,9,547,0,2024-09-17 02:00:09,,
1835777057428521378,@IKchmt6jSYhp5I8 They can sue you for defamation.,https://x.com/ylecun/status/1835777057428521378,tweet,Yann LeCun,@ylecun,2,0,0,4,392,0,2024-09-17 01:55:32,,
1835776271785005191,"@rjmalka There is speech that incites others to hurt or kill people just because they belong to a particular category.
That's hate speech.
It get people killed or hurt for the mere fact that they belong to a particular category (ethnic group, national origin, skin color, religion,...).",https://x.com/ylecun/status/1835776271785005191,tweet,Yann LeCun,@ylecun,7,0,0,14,602,0,2024-09-17 01:52:24,,
1835774787508949225,"@r54824 Sadly, Trump had a huge influence on Congressional Republican critters.",https://x.com/ylecun/status/1835774787508949225,tweet,Yann LeCun,@ylecun,1,0,0,4,535,0,2024-09-17 01:46:31,,
1835774436718583960,"@roshans89 He needs money, which means he needs a bill.
Also, you're blocked.",https://x.com/ylecun/status/1835774436718583960,tweet,Yann LeCun,@ylecun,1,0,0,4,549,0,2024-09-17 01:45:07,,
1835774150314713572,"@StillPlaysCrick The number of people who show up at the border depends on how badly things are going in their country of origin.
The recent surge was because a number of countries went through major political, economic, or safety Disasters.
It slowed down because things got better.",https://x.com/ylecun/status/1835774150314713572,tweet,Yann LeCun,@ylecun,3,0,0,1,493,0,2024-09-17 01:43:59,,
1835772067331088541,"@rjunkapoor To do something about a problem of this scale, you need money.
To get money, you need a law.
To get a law, you need Congress to pass it.",https://x.com/ylecun/status/1835772067331088541,tweet,Yann LeCun,@ylecun,7,0,0,11,836,0,2024-09-17 01:35:42,,
1835771548231168435,"@TolerantOpinion To do something about it, you need money.
To get money, you need a law.
To get a law, you need Congress to vote for it.
The bill was bipartisan. 
It was killed by Trump who told Congressional Republicans to block it.",https://x.com/ylecun/status/1835771548231168435,tweet,Yann LeCun,@ylecun,4,0,0,11,928,1,2024-09-17 01:33:38,,
1835770795659755973,"@boneGPT He told every Republican in Congress to block it.
And they did.",https://x.com/ylecun/status/1835770795659755973,tweet,Yann LeCun,@ylecun,4,0,0,19,1010,0,2024-09-17 01:30:39,,
1835770620195525014,@Hindsight_Wise Langford says it was a good bill.,https://x.com/ylecun/status/1835770620195525014,tweet,Yann LeCun,@ylecun,4,0,0,4,875,0,2024-09-17 01:29:57,,
1835770513060139515,"@RobinsonMuiru Laws are voted by Congress.
They blocked it.",https://x.com/ylecun/status/1835770513060139515,tweet,Yann LeCun,@ylecun,4,1,0,17,1121,0,2024-09-17 01:29:31,,
1835770158805069830,"@basedneoleo @karpathy I-JEPA uses masking of 1st-level features, which is more compatible with transformers than with traditional ConvNets.
But the works on VICReg, MC-JEPA, and others use ConvNets because they don't use masking.",https://x.com/ylecun/status/1835770158805069830,tweet,Yann LeCun,@ylecun,1,0,0,5,1178,1,2024-09-17 01:28:07,,
1835769325124215088,@KartikVHegde @karpathy This fact is irrelevant to the present discussion.,https://x.com/ylecun/status/1835769325124215088,tweet,Yann LeCun,@ylecun,2,0,0,4,934,2,2024-09-17 01:24:48,,
1835769152935514448,"@TheSph3ricalCow @karpathy 1. Not well.
2. What matters is whether the architecture you're using can take advantage of the structure of the input efficiently. In principle, transformers can learn any structure. In practice, they can be extremely inefficient at it and not scale well.",https://x.com/ylecun/status/1835769152935514448,tweet,Yann LeCun,@ylecun,2,0,0,10,884,0,2024-09-17 01:24:07,,
1835757976432333151,"Trump killed the bipartisan immigration bill.
He didn't want Biden to be able to claim credit for any immigration law in the run up of the campaign. 
Many Republicans in Congress went along with it.",https://x.com/ylecun/status/1835757976432333151,tweet,Yann LeCun,@ylecun,147,10,137,1014,94012,45,2024-09-17 00:39:42,,
1835756595705196916,"@pfau Same for aircraft design and just about everything else.
Safer AI is better AI.",https://x.com/ylecun/status/1835756595705196916,tweet,Yann LeCun,@ylecun,13,1,2,39,8424,2,2024-09-17 00:34:13,,
1835725861015662962,"The economy is a central issue for voters, but it can be hard to understand the impact the govt has on the economy.

Comparing the US post-Covid economy to other countries, it’s clear that Covid has posed challenges to every economy, and the US has fared much better than others. https://t.co/oa2Jw5NcVf",https://x.com/ylecun/status/1835725861015662962,retweet,Steven Rattner,@SteveRattner,0,0,1276,0,-,0,2024-09-16 22:32:06,,
1835724041694466443,The continuous wavelet transform was introduced by Grossman and Morlet. The decay of wavelet coefficients across scales characterizes the local regularity of a function. https://t.co/ae8KFXmxGe https://t.co/MDZ7r2VDt4,https://x.com/ylecun/status/1835724041694466443,retweet,Gabriel Peyré,@gabrielpeyre,0,0,99,0,-,0,2024-09-16 22:24:52,,
1835722880786612302,"Major academic publishers are getting sued for unlawfully appropriating billions of dollars.

Prof. Lucina Qazi Uddin, a neuroscientist at UCLA, has sued these six academic publishers Elsevier, Wolters Kluwer, Wiley, Taylor &amp; Francis, Sage, and Springer Nature.

The lawsuit",https://x.com/ylecun/status/1835722880786612302,retweet,"Mushtaq Bilal, PhD",@MushtaqBilalPhD,0,0,521,0,-,0,2024-09-16 22:20:15,,
1835721281506836818,"Amazing @JDVance, acknowledged Sunday that he amplified the baseless claims that Haitian immigrants are eating their neighbors’ pets. Lie, diss your community, change stance on @realDonaldTrump . Really shows the values of the  team and his supporters. What you lie about or how",https://x.com/ylecun/status/1835721281506836818,retweet,Vinod Khosla,@vkhosla,0,0,180,0,-,0,2024-09-16 22:13:54,,
1835671624705609914,@skdh I didn't read it. But I'm making a more general point here.,https://x.com/ylecun/status/1835671624705609914,tweet,Yann LeCun,@ylecun,0,0,0,10,2311,0,2024-09-16 18:56:35,,
1835668787950965187,https://t.co/hJIUoRcoIb,https://x.com/ylecun/status/1835668787950965187,retweet,Barbara Hershey🌺,@BarbaraHershey8,0,0,15562,0,-,0,2024-09-16 18:45:18,https://pbs.twimg.com/media/GXh3SebagAALwKr.jpg,
1835668533365141767,"100% of them are white.
100% of them are male.
100% of them had assault rifles.
100% of them are not Haitians.
100% of them are not immigrants. 
100% of them are Republicans. https://t.co/9hfOg0Pglh",https://x.com/ylecun/status/1835668533365141767,retweet,Morgan J. Freeman,@mjfree,0,0,35204,0,1,0,2024-09-16 18:44:18,,
1835668216971960436,"Right-wing politicians have an incentive to spew hate speech: political gain among their anti-immigrant, xenophobic, nativist, or racist supporters.
Their hate speech sews division, causes harm, and incites some of the more brainwashed followers to commit crimes motivated by hate.

The 1st Amendment protects most types of speech but does *not* protect ""incitement."" 
People who are directly hurt by an incitement to violence can sue the perpetrator. The threat of lawsuits is the only thing that stops hate speech perpetrators from going too far (that's why Trump was advised to take down his hateful tweet against Taylor Swift).

In the US, the boundary of what constitutes incitement or not has been decided by the courts. 
But the point is this: Some types of hate speech are illegal in the US *despite* the 1st Amendment.

Most of Europe has enshrined definitions of hate speech into law, rather than leaving it up to the courts.

But let's not pretend that the US has unfettered free speech while Europe has ""tyrannical"" restrictions on it. 
That's just BS.

https://t.co/AzDG0GZxJ3",https://x.com/ylecun/status/1835668216971960436,tweet,Yann LeCun,@ylecun,123,5,85,493,84130,33,2024-09-16 18:43:02,https://pbs.twimg.com/media/GXmag8uXgAAmk3v.jpg,
1835655473258774827,"@karpathy It only works with discretized outputs (discrete symbols) and only makes sense with symbol sequences with a natural order (not images).
Text, DNA, proteins, musical scores, etc. are discrete or easily discretized.",https://x.com/ylecun/status/1835655473258774827,tweet,Yann LeCun,@ylecun,49,6,22,528,65120,141,2024-09-16 17:52:24,,
1835654089780183077,Exactly.,https://x.com/ylecun/status/1835654089780183077,tweet,Yann LeCun,@ylecun,34,2,36,351,61106,7,2024-09-16 17:46:54,,
1835652249244066147,"Because the return on investment for fundamental research is way too long term for almost everyone, particularly for for-profit entities.
The few exceptions are the government, a few private foundations, and a tiny number of large and profitable companies (like Meta, Google, Microsoft, and IBM).
The bulk of funding for fundamental research *must* come from the government. There is no alternative. Overall, foundations and industry play a relatively minor role.",https://x.com/ylecun/status/1835652249244066147,tweet,Yann LeCun,@ylecun,1,0,0,7,397,0,2024-09-16 17:39:35,,
1835643994639835227,"Okay, this advantage doesn't have to do with auto-regressive prediction nor with causal connections. It has to do with the fact that the architecture prevents any output from being directly connected to its corresponding input.
Causal connection is a simple way to do that.
But one could imagine other architectures in which there is no leakage between an input and its corresponding output.
One can also build an architecture that predicts a whole bunch of tokens at once, instead of just one. It would make it non auto-regressive at the level of the bunch (there is existing work on this).",https://x.com/ylecun/status/1835643994639835227,tweet,Yann LeCun,@ylecun,1,0,0,6,705,6,2024-09-16 17:06:47,,
1835484405953171635,@chrisdotai @JoseAlvarezC97 That's being discussed.,https://x.com/ylecun/status/1835484405953171635,tweet,Yann LeCun,@ylecun,2,0,0,5,1146,0,2024-09-16 06:32:38,,
1835427430334382208,@0xABABAB @leopd @karpathy JEPA,https://x.com/ylecun/status/1835427430334382208,tweet,Yann LeCun,@ylecun,0,0,0,7,1522,2,2024-09-16 02:46:14,,
1835427137957892326,@PhorenK51284 @leopd @karpathy No.,https://x.com/ylecun/status/1835427137957892326,tweet,Yann LeCun,@ylecun,0,0,0,3,1696,0,2024-09-16 02:45:04,,
1835427091824681413,@ngrilly @leopd @karpathy Yes. That's one thing that's wrong with it.,https://x.com/ylecun/status/1835427091824681413,tweet,Yann LeCun,@ylecun,0,0,0,5,1208,3,2024-09-16 02:44:53,,
1835426914002940000,"@Samhanknr @leopd @karpathy No. Its input is a sequence of input tokens, and its output is the next token.",https://x.com/ylecun/status/1835426914002940000,tweet,Yann LeCun,@ylecun,1,0,0,5,1753,2,2024-09-16 02:44:11,,
1835426409864454389,"@serotonin_check @leopd @karpathy Because the input space is generally discrete (or discretized).
A lot is lost in translation.",https://x.com/ylecun/status/1835426409864454389,tweet,Yann LeCun,@ylecun,2,1,0,18,1961,4,2024-09-16 02:42:11,,
1835426020683321799,"@basedneoleo @leopd @karpathy Exactly. 
But no, you don't need to replace backprop.",https://x.com/ylecun/status/1835426020683321799,tweet,Yann LeCun,@ylecun,2,0,0,10,1251,1,2024-09-16 02:40:38,,
1835425512908374526,"@leopd @AmanBitz @karpathy Either I don't understand your argument, or it's false.
You get gradients for every token masked or changed in the input.

You'll have to make the prediction without using the other masked tokens.
Is that what you see as a huge disadvantage?",https://x.com/ylecun/status/1835425512908374526,tweet,Yann LeCun,@ylecun,1,0,0,2,744,0,2024-09-16 02:38:37,,
1835423671319486712,"@pmddomingos Frogs, snails, rabbits, even horses.
When I was growing up, we had horse hamburgers every Saturday.
But eating horse meat is a no-no in the US, for some reason.
So, old horses are sent to Mexico.",https://x.com/ylecun/status/1835423671319486712,tweet,Yann LeCun,@ylecun,7,0,0,20,3600,2,2024-09-16 02:31:18,,
1835422258954744015,"I don't publish through commercial publishers.

But yes, a piece of research will have zero impact unless you talk about it.

That's actually the very reason we have a patent system: the government gives you a temporary exclusivity on your invention, but you have to disclose how it works.",https://x.com/ylecun/status/1835422258954744015,tweet,Yann LeCun,@ylecun,1,0,1,21,1754,0,2024-09-16 02:25:41,,
1835421372593656029,"@Glaucous_Noise Cutting government funding for research would create an unmitigated disaster.

Public research funding in the US is far from perfect, but it's one of the few things the US government does better than most others.

You have absolutely no idea what you're talking about.",https://x.com/ylecun/status/1835421372593656029,tweet,Yann LeCun,@ylecun,2,0,0,51,2725,2,2024-09-16 02:22:10,,
1835420347589677392,@MickeySteamboat I know people who are leaving DeepMind for that reason.,https://x.com/ylecun/status/1835420347589677392,tweet,Yann LeCun,@ylecun,1,1,0,8,878,2,2024-09-16 02:18:05,,
1835419626311708715,"@know2edgeseeker @mrbirbphd @Rwill235 All religions, and hence all religious laws, are man made.",https://x.com/ylecun/status/1835419626311708715,tweet,Yann LeCun,@ylecun,2,0,0,13,731,1,2024-09-16 02:15:14,,
1835397994885099995,@MickeySteamboat Sergey Brin *actively* stops Google researchers from publishing stuff he thinks might be useful.,https://x.com/ylecun/status/1835397994885099995,tweet,Yann LeCun,@ylecun,1,0,1,33,2335,6,2024-09-16 00:49:16,,
1835397612238750012,"@shawnchauhan1 Indeed.
Particularly without a unifying platform like PyTorch.",https://x.com/ylecun/status/1835397612238750012,tweet,Yann LeCun,@ylecun,2,0,2,73,5933,3,2024-09-16 00:47:45,,
1835395666199150835,@EzzraSlovacek @NAChristakis Heard of Lafayette?,https://x.com/ylecun/status/1835395666199150835,tweet,Yann LeCun,@ylecun,1,0,0,25,2030,0,2024-09-16 00:40:01,,
1835395521747300769,@Phantammeron https://t.co/rIPy9G0MEQ,https://x.com/ylecun/status/1835395521747300769,tweet,Yann LeCun,@ylecun,1,0,0,7,1117,0,2024-09-16 00:39:27,,
1835395362938331197,@Spectrumofreas1 https://t.co/rIPy9G0MEQ,https://x.com/ylecun/status/1835395362938331197,tweet,Yann LeCun,@ylecun,4,0,1,22,2294,3,2024-09-16 00:38:49,,
1835394994443587769,"@MyOtherFakeAcct Haiti became independent from France in 1804, under Napoléon. 
It's as if you were saying that the US was still a British colony.",https://x.com/ylecun/status/1835394994443587769,tweet,Yann LeCun,@ylecun,1,0,0,26,3451,0,2024-09-16 00:37:21,,
1835393837902024953,"All Western-style democracies have freedom of speech and ""allow ideas to flourish by allowing people to speak freely.""
Comedians don't get arrested for merely ""cracking subtle jokes.""
Some people do get sued by people who are hurt (actually hurt. Not just hurt in their feelings) because of hate speech directed at them.",https://x.com/ylecun/status/1835393837902024953,tweet,Yann LeCun,@ylecun,0,0,0,6,680,0,2024-09-16 00:32:45,,
1835391550664200304,"@mrbirbphd @Rwill235 I've been pretty vocal against the influence of religion in politics, regardless of the religion.",https://x.com/ylecun/status/1835391550664200304,tweet,Yann LeCun,@ylecun,1,0,0,14,850,0,2024-09-16 00:23:40,,
1835390777691869543,"Stopping speech that actually hurts people is not tyranny. 
To the people who would otherwise be hurt, it actually feels like freedom.

The US *does* have restrictions on such speech (see the Wikipedia article).
The question is not whether *some* dangerous speech should be illegal (that's already the case), but precisely *what* speech is considered dangerous and should be illegal.

The EU sees incitement to racial hatred as dangerous, the US doesn't. 

But people *do* get hurt by the type of speech Trump, Vance, and the far-right Twittersphere have been spewing against immigrants (particularly Haitian refugees in Ohio). Schools are closed. There are bomb threats and death threats.

https://t.co/AzDG0H05yB",https://x.com/ylecun/status/1835390777691869543,tweet,Yann LeCun,@ylecun,1,0,1,8,415,0,2024-09-16 00:20:35,,
1835386141845098820,@mich_nola @ryan_landay Indeed.,https://x.com/ylecun/status/1835386141845098820,tweet,Yann LeCun,@ylecun,0,0,0,1,319,0,2024-09-16 00:02:10,,
1835385903562338590,@MyDiego526078 @ryan_landay https://t.co/uJNOpcXlgQ,https://x.com/ylecun/status/1835385903562338590,tweet,Yann LeCun,@ylecun,18,3,0,3,4238,0,2024-09-16 00:01:13,,
1835385717561966921,@NewslawyerNYC @ryan_landay https://t.co/uJNOpcXT6o,https://x.com/ylecun/status/1835385717561966921,tweet,Yann LeCun,@ylecun,16,0,0,0,4185,1,2024-09-16 00:00:29,,
1835385202442457456,"The battles of Antietam and Gettysburg were both north of the Mason-Dixon line. 
Gettysburg, PA is 80 miles *north* of Washington DC. 
They initially wanted to take over Washington quickly, but the city was too well defended.
So they tried to encircle Washington by the West and North.",https://x.com/ylecun/status/1835385202442457456,tweet,Yann LeCun,@ylecun,54,10,0,11,12294,2,2024-09-15 23:58:26,,
1835381722659119117,"@BP_Gamma @ryan_landay The Confederate army tried to push North and take Washington, DC.
The battles of Antietam and Gettysburg were both north of the Mason-Dixon Line.
Looks very much like a takeover attempt to me.",https://x.com/ylecun/status/1835381722659119117,tweet,Yann LeCun,@ylecun,60,22,0,61,33822,5,2024-09-15 23:44:37,,
1835379685640876221,"@pmddomingos 😅 
Last time I was in Portugal, there were cats in the streets and delicious sardines on our plates.",https://x.com/ylecun/status/1835379685640876221,tweet,Yann LeCun,@ylecun,5,0,0,83,12962,1,2024-09-15 23:36:31,,
1835378877197144173,"There is no such thing as a ""ruling elite.""
I think I would have seen it by now, and I haven't. 
There are people who end up acquiring some intellectual influence or some decision power. 
Most of them get there because they have talent and work hard.
 Some of them, e.g. in academia, study hard. 
Others had success in business, politics, science, or the arts. 
In democratic regimes, people need to get elected to acquire political power.

The people you should really be suspicious of are the ones who got where they were, not by their talent and hard work, but by the money inherited from their family.
They are the closest thing we have to an illegitimate ""ruling elite.""
A perfect example is Trump.",https://x.com/ylecun/status/1835378877197144173,tweet,Yann LeCun,@ylecun,9,0,4,98,3672,4,2024-09-15 23:33:18,,
1835371423105229288,Swiftboated.,https://x.com/ylecun/status/1835371423105229288,tweet,Yann LeCun,@ylecun,41,1,14,415,92543,5,2024-09-15 23:03:41,,
1835354061165441053,"@freddo411 Same as in the US: the courts decide.
There are many, many types of unprotected speech in the US that you can get sued for. EU countries only have one more: incitement to racial hatred.
https://t.co/rIPy9G0MEQ",https://x.com/ylecun/status/1835354061165441053,tweet,Yann LeCun,@ylecun,4,0,1,17,2344,0,2024-09-15 21:54:42,,
1835352623433564483,@NarniaG20 It doesn't.,https://x.com/ylecun/status/1835352623433564483,tweet,Yann LeCun,@ylecun,1,0,0,15,3348,0,2024-09-15 21:48:59,,
1835352504164364293,"No. 
Neither was Algeria nor the West Africa colonies.
This ended in the 1960s.
My dad was sent to fight the Algerian war during his mandatory military service in the late 1950s.
He didn't like it one bit.

Also, the French advised the Americans to stay out of Indochina (aka Vietnam). They should've listened.",https://x.com/ylecun/status/1835352504164364293,tweet,Yann LeCun,@ylecun,1,0,0,20,3522,1,2024-09-15 21:48:30,,
1835351366308368780,"@JoseAlvarezC97 Much of Western Europe hasn't had a fascist regime since WWII.
There were exceptions: Franco's Spain and Salazar's Portugal until the 70s, the Greek Junta, and now Orban's Hungary.
The US had fascist regimes in southern states under Jim Crow until the 1960s.",https://x.com/ylecun/status/1835351366308368780,tweet,Yann LeCun,@ylecun,17,0,3,69,8061,0,2024-09-15 21:43:59,,
1835350065117888654,"Every country and region are doing some things right and some things wrong.
The US has a number of geographical and structural advantages: it's geographically isolated rrom its potential rivals, it has enormous natural resources (largest oil producer and net exporter), a unified market with no language barriers, and it controls the dominant trade currency.",https://x.com/ylecun/status/1835350065117888654,tweet,Yann LeCun,@ylecun,2,0,0,22,2909,0,2024-09-15 21:38:49,,
1835348835477950475,"@Rwill235 It's called the Paradox of Tolerance, best explained by Karl Popper.
https://t.co/NeWodGLPh6",https://x.com/ylecun/status/1835348835477950475,tweet,Yann LeCun,@ylecun,16,2,8,85,5938,22,2024-09-15 21:33:56,,
1835348453800522004,"@Lvsitanian_Ivan Portugese don't eat cats, we can agree on that.
But I actually know people who believed this crap and repeated it.
They're pretty old now.",https://x.com/ylecun/status/1835348453800522004,tweet,Yann LeCun,@ylecun,19,2,1,67,7607,0,2024-09-15 21:32:25,,
1835348013583049098,@SanjayDani He's certainly full of contradictions.,https://x.com/ylecun/status/1835348013583049098,tweet,Yann LeCun,@ylecun,2,0,1,25,3000,0,2024-09-15 21:30:40,,
1835347556609540431,"@theKidCHFR I actually know people who used to say this.
They are in their 90s now.",https://x.com/ylecun/status/1835347556609540431,tweet,Yann LeCun,@ylecun,7,0,0,66,11556,0,2024-09-15 21:28:51,,
1835346764133511365,"@Orwelian84 He actually refused any alliance with both the far right and the far left.
The issue is that the moderate left formed an alliance with the far left.
But it is slowly disintegrating.",https://x.com/ylecun/status/1835346764133511365,tweet,Yann LeCun,@ylecun,6,0,1,53,10599,2,2024-09-15 21:25:42,,
1835346378488205821,@BillPaulsenMN False.,https://x.com/ylecun/status/1835346378488205821,tweet,Yann LeCun,@ylecun,2,1,1,26,3424,0,2024-09-15 21:24:10,,
1835345412334465063,"@Horilka_za_vas @shawnchauhan1 Dude, Jim Crow in southern states were fascist regimes and lasted until the 1960s.",https://x.com/ylecun/status/1835345412334465063,tweet,Yann LeCun,@ylecun,1,0,0,13,354,0,2024-09-15 21:20:20,,
1835345087137534170,"@shawnchauhan1 *Cough* the Civil War *cough*
More recently, the Jim Crow regimes in Southern states (with discrimination, voter suppression, anti-miscgenation laws laws, lynching, etc) were totally fascist and lasted until the 1960s.",https://x.com/ylecun/status/1835345087137534170,tweet,Yann LeCun,@ylecun,33,1,9,376,27794,8,2024-09-15 21:19:02,,
1835343860764926438,"@WolfBronsky Because you think a single law against hate speech is supposed to solve all the problems? Poverty, immigration, etc?
You can take such pictures in almost every country in the world, including the US.",https://x.com/ylecun/status/1835343860764926438,tweet,Yann LeCun,@ylecun,21,1,5,337,22647,3,2024-09-15 21:14:10,,
1835343374166933532,"@nlpnyc @ArthurB The proportion of immigrants in France is between 10 and 11%.
It's 13.8% in the US, 15% in Norway, 17% in Germany, 40% in Switzerland. 
But I'll tell you how France is going after the 2027 presidential elections.",https://x.com/ylecun/status/1835343374166933532,tweet,Yann LeCun,@ylecun,0,0,0,3,163,0,2024-09-15 21:12:14,,
1835342678340350213,"@jathomason Not sure what you think WEF actually is.
I've only been there once.
There are participants with lots of different opinions from lots of different backgrounds.
It's a place to meet, debate, and learn, largely with people you disagree with.
No decisions are made there.",https://x.com/ylecun/status/1835342678340350213,tweet,Yann LeCun,@ylecun,17,0,7,187,20896,3,2024-09-15 21:09:28,,
1835341262280409557,@ryan_landay The Civil War was a fascist takeover attempt.,https://x.com/ylecun/status/1835341262280409557,tweet,Yann LeCun,@ylecun,304,187,10,404,264316,25,2024-09-15 21:03:50,,
1835341085784060077,"@Horilka_za_vas @ryan_landay That's what Europeans were saying in the 1920s and 1930s.
They were caught by surprise.
It's not impossible at all in the US.
In fact, it did happen and led to the Civil War.",https://x.com/ylecun/status/1835341085784060077,tweet,Yann LeCun,@ylecun,1,0,0,5,362,0,2024-09-15 21:03:08,,
1835331906201600101,"I'm old enough to remember that in France in the 1960s and 1970s, far-right chauvinists were accusing Portugese immigrants of eating cats.
It's an old trope. 

Today, making such an accusation publicly against an ethnic group violates laws against ""incitement to racial hatred"" in most of Europe.
You may get sued, get a fine, and get blocked from running for office.

Elon and other American 1st Amendment maximalists will scream ""tyranny!""
But anti-hate speech laws are the way European countries have learned to protect themselves against fascist takeovers.
And they sure know what they're talking about.",https://x.com/ylecun/status/1835331906201600101,tweet,Yann LeCun,@ylecun,661,233,1218,7872,812531,683,2024-09-15 20:26:39,,
1835325861043544084,"Very funny.
In the US, 13.8% of the population is foreign born.
In Norway? 
15% 😂

In France 10.3%, Germany 18%, Switzerland 40%, UAE 88%.",https://x.com/ylecun/status/1835325861043544084,tweet,Yann LeCun,@ylecun,121,12,71,1080,158096,53,2024-09-15 20:02:38,,
